PANTONE Coated
266	PANTONE 265 C	52.661	32.772	-53.226
267	PANTONE 266 C	36.415	43.425	-64.040
268	PANTONE 267 C	27.566	41.752	-58.580
269	PANTONE 268 C	26.471	31.453	-43.450
270	PANTONE 269 C	24.835	24.035	-31.411
271	PANTONE 2635 C	77.477	13.513	-26.656
272	PANTONE 2645 C	66.857	20.616	-38.165
273	PANTONE 2655 C	56.204	28.074	-48.808
274	PANTONE 2665 C	46.811	34.892	-57.023
275	PANTONE Violet C	24.484	50.763	-70.193
276	PANTONE 2685 C	18.398	44.623	-61.065
277	PANTONE 2695 C	16.675	21.830	-31.408
278	PANTONE 270 C	75.207	7.765	-26.457
279	PANTONE 271 C	62.287	12.105	-36.995
280	PANTONE 272 C	52.586	15.864	-44.116
281	PANTONE 273 C	17.040	29.630	-53.474
282	PANTONE 274 C	12.296	24.772	-44.267
283	PANTONE 275 C	12.916	21.000	-39.525
284	PANTONE 276 C	13.159	11.021	-22.934
285	PANTONE 2705 C	69.628	12.590	-36.102
286	PANTONE 2715 C	58.262	18.976	-47.876
287	PANTONE 2725 C	43.859	28.557	-60.732
288	PANTONE 2735 C	15.267	51.003	-74.532
289	PANTONE 2745 C	13.030	40.689	-61.664
290	PANTONE 2755 C	12.606	33.152	-53.340
291	PANTONE 2765 C	10.102	23.522	-40.477
292	PANTONE 2706 C	83.751	2.868	-19.391
293	PANTONE 2716 C	70.338	7.350	-36.603
294	PANTONE 2726 C	42.060	22.786	-64.021
295	PANTONE 2736 C	25.178	38.108	-74.650
296	PANTONE 2746 C	21.347	32.941	-66.012
297	PANTONE 2756 C	16.994	21.391	-48.784
298	PANTONE 2766 C	14.508	12.992	-35.174
299	PANTONE 2707 C	85.372	-1.146	-19.292
300	PANTONE 2717 C	78.384	-1.299	-29.373
301	PANTONE 2727 C	51.729	7.259	-62.075
302	PANTONE Blue 072 C	20.169	41.384	-80.756
303	PANTONE 2747 C	17.439	20.018	-56.366
304	PANTONE 2757 C	15.633	10.680	-42.042
305	PANTONE 2767 C	16.664	1.231	-22.472
306	PANTONE 2708 C	80.024	-0.564	-24.676
307	PANTONE 2718 C	55.375	6.676	-53.349
308	PANTONE 2728 C	34.565	20.729	-70.409
309	PANTONE 2738 C	18.986	36.163	-72.194
310	PANTONE 2748 C	15.951	21.862	-53.679
311	PANTONE 2758 C	15.176	15.580	-45.007
312	PANTONE 2768 C	13.200	7.575	-30.901
313	PANTONE 277 C	79.969	-4.509	-24.637
314	PANTONE 278 C	73.543	-4.769	-33.896
315	PANTONE 279 C	57.516	-1.751	-52.389
316	PANTONE Reflex Blue C	19.358	29.354	-70.774
317	PANTONE 280 C	17.282	15.418	-53.796
318	PANTONE 281 C	16.152	8.320	-42.832
319	PANTONE 282 C	12.169	2.610	-29.133
320	PANTONE 283 C	77.381	-6.925	-29.572
321	PANTONE 284 C	68.162	-7.390	-41.021
322	PANTONE 285 C	46.610	-0.745	-62.180
323	PANTONE 286 C	25.659	17.566	-70.428
324	PANTONE 287 C	22.077	12.695	-60.296
325	PANTONE 288 C	18.709	9.205	-52.093
326	PANTONE 289 C	12.599	-0.873	-27.506
327	PANTONE 290 C	86.815	-6.261	-16.165
328	PANTONE 291 C	80.638	-8.979	-25.987
329	PANTONE 292 C	68.622	-11.295	-40.827
330	PANTONE 293 C	29.080	9.330	-69.096
331	PANTONE 294 C	20.498	2.238	-49.020
332	PANTONE 295 C	17.254	-1.978	-37.568
333	PANTONE 296 C	10.269	-4.409	-15.661
334	PANTONE 2905 C	78.014	-12.296	-28.212
335	PANTONE 2915 C	69.538	-14.950	-38.725
336	PANTONE 2925 C	57.983	-15.356	-51.575
337	PANTONE 2935 C	35.321	-0.693	-66.544
338	PANTONE 2945 C	31.964	-5.918	-55.129
339	PANTONE 2955 C	22.320	-8.099	-36.839
340	PANTONE 2965 C	15.584	-7.350	-22.677
341	PANTONE 297 C	75.804	-18.717	-31.380
342	PANTONE 298 C	68.974	-21.526	-39.921
343	PANTONE 299 C	60.119	-22.860	-49.625
344	PANTONE 300 C	38.419	-10.077	-63.576
345	PANTONE 301 C	30.337	-12.041	-50.418
346	PANTONE 302 C	23.785	-14.469	-31.485
347	PANTONE 303 C	16.990	-11.766	-19.965
348	PANTONE 2975 C	84.141	-14.837	-19.897
349	PANTONE 2985 C	74.576	-22.570	-33.728
350	PANTONE 2995 C	62.201	-27.977	-47.682
351	PANTONE 3005 C	45.530	-21.688	-59.951
352	PANTONE 3015 C	37.108	-22.464	-48.252
353	PANTONE 3025 C	29.496	-21.807	-30.799
354	PANTONE 3035 C	23.470	-17.626	-20.113
355	PANTONE 304 C	84.928	-16.609	-19.159
356	PANTONE 305 C	77.855	-24.930	-29.344
357	PANTONE 306 C	67.916	-33.370	-41.471
358	PANTONE Process Blue C	48.873	-30.716	-57.056
359	PANTONE 307 C	41.829	-29.611	-50.224
360	PANTONE 308 C	32.674	-26.648	-36.020
361	PANTONE 309 C	22.215	-18.445	-17.620
362	PANTONE 310 C	79.340	-26.244	-24.392
363	PANTONE 311 C	72.798	-34.038	-30.995
364	PANTONE 312 C	61.939	-44.144	-39.329
365	PANTONE 313 C	53.768	-43.738	-43.129
366	PANTONE 314 C	46.385	-41.857	-38.990
367	PANTONE 315 C	37.581	-35.236	-29.539
368	PANTONE 316 C	26.779	-22.044	-15.217
369	PANTONE 3105 C	79.777	-27.620	-21.688
370	PANTONE 3115 C	72.313	-37.674	-27.744
371	PANTONE 3125 C	62.571	-47.410	-33.761
372	PANTONE 3135 C	51.780	-50.558	-37.166
373	PANTONE 3145 C	43.543	-44.843	-29.784
374	PANTONE 3155 C	36.322	-37.813	-24.639
375	PANTONE 3165 C	28.635	-29.374	-18.290
376	PANTONE 317 C	88.525	-14.026	-10.973
377	PANTONE 318 C	83.451	-23.782	-16.210
378	PANTONE 319 C	75.777	-36.388	-21.073
379	PANTONE 320 C	53.078	-58.717	-27.446
380	PANTONE 321 C	48.377	-53.422	-24.191
381	PANTONE 322 C	40.678	-42.886	-18.824
382	PANTONE 323 C	35.507	-33.734	-14.349
383	PANTONE 324 C	83.737	-20.714	-11.377
384	PANTONE 325 C	76.149	-32.482	-13.440
385	PANTONE 326 C	63.593	-49.728	-13.525
386	PANTONE 327 C	45.733	-65.879	-6.006
387	PANTONE 328 C	39.085	-55.308	-7.093
388	PANTONE 329 C	35.555	-47.623	-6.675
389	PANTONE 330 C	31.963	-26.214	-6.023
390	PANTONE 3242 C	81.189	-32.811	-12.533
391	PANTONE 3252 C	77.584	-40.000	-13.661
392	PANTONE 3262 C	67.365	-57.375	-14.822
393	PANTONE 3272 C	56.416	-67.260	-14.579
394	PANTONE 3282 C	47.253	-55.577	-11.631
395	PANTONE 3292 C	33.279	-36.857	-6.935
396	PANTONE 3302 C	28.387	-24.984	-4.484
397	PANTONE 3245 C	82.793	-32.910	-9.294
398	PANTONE 3255 C	77.780	-43.899	-9.732
399	PANTONE 3265 C	70.158	-58.039	-9.313
400	PANTONE 3275 C	61.130	-68.071	-8.272
401	PANTONE 3285 C	52.348	-55.954	-6.643
402	PANTONE 3295 C	43.284	-49.025	-4.945
403	PANTONE 3305 C	29.348	-24.526	-1.988
404	PANTONE 3248 C	79.448	-29.538	-5.610
405	PANTONE 3258 C	73.582	-38.251	-4.811
406	PANTONE 3268 C	61.860	-55.912	-1.932
407	PANTONE 3278 C	53.325	-64.137	3.265
408	PANTONE 3288 C	45.949	-56.689	1.104
409	PANTONE 3298 C	38.457	-44.270	0.819
410	PANTONE 3308 C	24.456	-23.703	0.108
411	PANTONE 331 C	87.774	-20.538	-4.034
412	PANTONE 332 C	86.086	-24.856	-4.290
413	PANTONE 333 C	78.751	-44.004	-4.227
414	PANTONE Green C	58.384	-76.630	1.656
415	PANTONE 334 C	52.852	-66.994	1.450
416	PANTONE 335 C	44.604	-50.616	1.174
417	PANTONE 336 C	37.100	-38.544	1.392
418	PANTONE 337 C	82.400	-24.165	-0.753
419	PANTONE 338 C	77.503	-33.103	0.446
420	PANTONE 339 C	63.986	-54.095	6.325
421	PANTONE 340 C	52.200	-66.665	13.184
422	PANTONE 341 C	44.084	-49.531	7.440
423	PANTONE 342 C	37.702	-39.423	5.721
424	PANTONE 343 C	31.426	-28.049	3.726
425	PANTONE 3375 C	83.838	-36.153	1.841
426	PANTONE 3385 C	79.131	-47.863	4.844
427	PANTONE 3395 C	69.531	-68.221	11.541
428	PANTONE 3405 C	59.748	-79.526	19.340
429	PANTONE 3415 C	43.413	-52.656	11.860
430	PANTONE 3425 C	36.999	-40.268	9.154
431	PANTONE 3435 C	26.099	-26.488	6.338
432	PANTONE 344 C	85.144	-21.943	5.597
433	PANTONE 345 C	81.145	-29.719	8.697
434	PANTONE 346 C	76.332	-37.772	12.295
435	PANTONE 347 C	54.274	-66.250	27.690
436	PANTONE 348 C	46.893	-58.560	22.790
437	PANTONE 349 C	38.252	-39.084	15.328
438	PANTONE 350 C	30.080	-19.586	8.618
439	PANTONE 351 C	86.897	-27.569	8.943
440	PANTONE 352 C	84.262	-35.741	12.600
441	PANTONE 353 C	82.238	-40.517	14.672
442	PANTONE 354 C	60.686	-77.165	39.819
443	PANTONE 355 C	54.484	-68.564	34.442
444	PANTONE 356 C	43.604	-51.071	26.024
445	PANTONE 357 C	33.857	-24.809	12.777
446	PANTONE 358 C	83.680	-27.634	27.304
447	PANTONE 359 C	82.231	-30.339	29.418
448	PANTONE 360 C	71.385	-47.234	44.234
449	PANTONE 361 C	63.706	-54.678	48.722
450	PANTONE 362 C	58.293	-44.483	41.494
451	PANTONE 363 C	51.496	-39.364	37.851
452	PANTONE 364 C	45.221	-30.027	31.081
453	PANTONE 365 C	88.236	-18.820	29.641
454	PANTONE 366 C	86.096	-23.277	35.435
455	PANTONE 367 C	81.884	-31.065	45.906
456	PANTONE 368 C	69.741	-46.045	59.057
457	PANTONE 369 C	61.189	-43.144	56.004
458	PANTONE 370 C	54.250	-32.017	47.215
459	PANTONE 371 C	41.317	-16.140	30.299
460	PANTONE 372 C	91.490	-15.936	32.966
461	PANTONE 373 C	90.447	-20.200	40.071
462	PANTONE 374 C	88.214	-26.267	50.371
463	PANTONE 375 C	78.832	-42.341	75.622
464	PANTONE 376 C	69.174	-39.539	71.509
465	PANTONE 377 C	58.071	-26.858	58.467
466	PANTONE 378 C	39.000	-12.425	34.620
467	PANTONE 379 C	90.587	-14.919	54.272
468	PANTONE 380 C	88.132	-19.076	69.609
469	PANTONE 381 C	85.079	-22.963	80.445
470	PANTONE 382 C	82.474	-24.434	81.569
471	PANTONE 383 C	68.714	-17.750	74.508
472	PANTONE 384 C	59.679	-13.444	65.421
473	PANTONE 385 C	45.839	-5.769	40.601
474	PANTONE 386 C	92.181	-13.501	57.232
475	PANTONE 387 C	90.207	-17.399	76.298
476	PANTONE 388 C	88.671	-20.133	82.889
477	PANTONE 389 C	85.335	-23.099	94.997
478	PANTONE 390 C	75.362	-18.399	88.015
479	PANTONE 391 C	62.209	-10.761	69.440
480	PANTONE 392 C	51.227	-7.004	55.388
481	PANTONE 393 C	93.161	-9.835	47.812
482	PANTONE 394 C	91.705	-12.837	71.618
483	PANTONE 395 C	90.225	-14.793	87.676
484	PANTONE 396 C	87.461	-16.242	99.755
485	PANTONE 397 C	74.969	-11.559	91.764
486	PANTONE 398 C	67.244	-8.148	82.546
487	PANTONE 399 C	60.678	-6.093	70.850
488	PANTONE 3935 C	92.980	-9.475	57.000
489	PANTONE 3945 C	91.154	-10.738	87.717
490	PANTONE 3955 C	87.974	-11.163	107.032
491	PANTONE 3965 C	85.346	-10.438	109.007
492	PANTONE 3975 C	67.399	-4.324	82.486
493	PANTONE 3985 C	57.187	-2.810	63.737
494	PANTONE 3995 C	40.384	-1.169	39.835
495	PANTONE 400 C	81.258	1.193	-0.041
496	PANTONE 401 C	73.397	1.572	0.769
497	PANTONE 402 C	67.817	1.965	1.514
498	PANTONE 403 C	58.634	2.264	3.070
499	PANTONE 404 C	48.303	2.499	4.010
500	PANTONE 405 C	38.105	2.578	4.427
501	PANTONE Black C	15.802	1.473	1.933
502	PANTONE 406 C	81.535	2.632	-0.626
503	PANTONE 407 C	72.124	3.616	0.750
504	PANTONE 408 C	63.904	4.384	1.349
505	PANTONE 409 C	55.732	4.856	1.748
506	PANTONE 410 C	46.080	5.486	2.370
507	PANTONE 411 C	34.810	6.036	3.146
508	PANTONE 412 C	18.995	3.955	1.154
509	PANTONE 413 C	80.709	-0.568	0.550
510	PANTONE 414 C	72.502	-0.879	1.791
