PANTONE Matte
177	PANTONE 207 M	37.875	57.693	13.528
178	PANTONE 208 M	35.908	39.616	3.068
179	PANTONE 209 M	32.908	28.981	1.421
180	PANTONE 210 M	78.309	38.727	-10.562
181	PANTONE 211 M	70.992	51.146	-9.576
182	PANTONE 212 M	61.948	64.001	-5.096
183	PANTONE 213 M	52.141	72.090	5.853
184	PANTONE 214 M	46.253	65.756	4.806
185	PANTONE 215 M	40.876	53.271	0.314
186	PANTONE 216 M	33.001	34.613	-0.651
187	PANTONE 217 M	84.153	19.407	-12.123
188	PANTONE 218 M	66.197	50.229	-15.742
189	PANTONE 219 M	52.763	69.241	-7.915
190	PANTONE Rubine Red M	46.138	73.615	3.731
191	PANTONE 220 M	38.521	60.030	-1.533
192	PANTONE 221 M	34.361	53.709	-2.380
193	PANTONE 222 M	29.384	32.544	-4.732
194	PANTONE 223 M	74.325	42.783	-18.350
195	PANTONE 224 M	66.033	56.615	-19.474
196	PANTONE 225 M	55.349	71.291	-15.858
197	PANTONE 226 M	46.754	76.256	-5.608
198	PANTONE 227 M	38.595	64.376	-8.030
199	PANTONE 228 M	35.110	47.184	-9.792
200	PANTONE 229 M	31.721	29.200	-5.769
201	PANTONE 230 M	80.136	34.819	-16.691
202	PANTONE 231 M	69.127	55.672	-21.389
203	PANTONE 232 M	59.184	69.975	-20.933
204	PANTONE Rhodamine Red M	54.641	72.486	-18.062
205	PANTONE 233 M	46.703	68.350	-16.459
206	PANTONE 234 M	38.835	56.541	-14.063
207	PANTONE 235 M	33.654	48.015	-11.527
208	PANTONE 236 M	81.015	32.060	-18.540
209	PANTONE 237 M	72.343	46.684	-23.665
210	PANTONE 238 M	63.204	59.470	-25.955
211	PANTONE 239 M	59.566	62.120	-25.090
212	PANTONE 240 M	52.018	57.679	-22.667
213	PANTONE 241 M	44.969	52.374	-19.951
214	PANTONE 242 M	38.094	34.618	-11.513
215	PANTONE 2365 M	82.480	25.746	-15.974
216	PANTONE 2375 M	68.734	48.865	-27.421
217	PANTONE 2385 M	58.342	62.121	-30.575
218	PANTONE 2395 M	50.695	67.650	-30.880
219	PANTONE 2405 M	42.204	61.699	-27.286
220	PANTONE 2415 M	40.115	54.189	-24.272
221	PANTONE 2425 M	34.356	45.090	-19.186
222	PANTONE 243 M	81.351	26.404	-19.489
223	PANTONE 244 M	75.603	35.724	-24.709
224	PANTONE 245 M	70.218	43.787	-28.688
225	PANTONE 246 M	52.513	63.638	-34.261
226	PANTONE 247 M	48.311	60.756	-32.200
227	PANTONE 248 M	45.178	50.540	-27.248
228	PANTONE 249 M	39.457	33.073	-16.263
229	PANTONE 250 M	82.571	21.593	-18.164
230	PANTONE 251 M	74.158	34.256	-27.854
231	PANTONE 252 M	63.465	47.950	-36.574
232	PANTONE Purple M	53.295	57.875	-41.171
233	PANTONE 253 M	50.376	56.452	-39.753
234	PANTONE 254 M	46.746	47.231	-33.385
235	PANTONE 255 M	38.576	31.624	-21.008
236	PANTONE 256 M	84.122	12.628	-15.010
237	PANTONE 257 M	78.308	17.620	-19.083
238	PANTONE 258 M	50.072	32.488	-29.771
239	PANTONE 259 M	37.115	33.183	-30.160
240	PANTONE 260 M	34.632	28.165	-23.122
241	PANTONE 261 M	33.306	24.520	-18.678
242	PANTONE 262 M	34.692	19.050	-13.341
243	PANTONE 2562 M	78.981	22.142	-24.922
244	PANTONE 2572 M	69.263	32.359	-34.632
245	PANTONE 2582 M	53.602	46.115	-46.389
246	PANTONE 2592 M	45.256	50.620	-49.145
247	PANTONE 2602 M	39.348	47.412	-44.134
248	PANTONE 2612 M	35.548	36.572	-31.981
249	PANTONE 2622 M	35.818	22.773	-17.395
250	PANTONE 2563 M	76.136	20.676	-23.644
251	PANTONE 2573 M	62.628	30.035	-32.152
252	PANTONE 2583 M	54.442	33.997	-35.502
253	PANTONE 2593 M	48.553	30.310	-32.835
254	PANTONE 2603 M	36.699	35.262	-34.149
255	PANTONE 2613 M	34.678	32.477	-30.702
256	PANTONE 2623 M	31.881	28.225	-25.260
257	PANTONE 2567 M	73.982	19.597	-27.464
258	PANTONE 2577 M	62.483	26.634	-36.087
259	PANTONE 2587 M	48.691	33.459	-43.321
260	PANTONE 2597 M	33.951	36.068	-45.564
261	PANTONE 2607 M	30.343	33.280	-40.650
262	PANTONE 2617 M	30.128	29.702	-35.690
263	PANTONE 2627 M	28.707	24.805	-28.698
264	PANTONE 263 M	86.833	9.199	-16.525
265	PANTONE 264 M	77.108	16.111	-28.812
266	PANTONE 265 M	59.134	27.121	-45.834
267	PANTONE 266 M	40.589	36.848	-56.095
268	PANTONE 267 M	34.378	33.887	-50.104
269	PANTONE 268 M	34.487	24.628	-35.139
270	PANTONE 269 M	34.025	19.607	-25.418
271	PANTONE 2635 M	75.664	14.923	-28.744
272	PANTONE 2645 M	69.507	19.041	-35.705
273	PANTONE 2655 M	59.962	24.964	-44.686
274	PANTONE 2665 M	52.436	28.978	-50.000
275	PANTONE Violet M	33.724	37.635	-58.066
276	PANTONE 2685 M	27.851	33.198	-50.892
277	PANTONE 2695 M	30.236	16.385	-24.946
278	PANTONE 270 M	73.114	8.597	-28.323
279	PANTONE 271 M	66.012	11.066	-34.233
280	PANTONE 272 M	57.447	13.784	-39.431
281	PANTONE 273 M	25.343	21.567	-43.552
282	PANTONE 274 M	21.868	18.597	-37.358
283	PANTONE 275 M	22.534	15.796	-32.661
284	PANTONE 276 M	22.992	9.244	-17.887
285	PANTONE 2705 M	72.734	11.171	-33.220
286	PANTONE 2715 M	64.249	15.607	-42.002
287	PANTONE 2725 M	47.528	24.564	-55.206
288	PANTONE 2735 M	23.412	38.420	-65.908
289	PANTONE 2745 M	19.246	30.474	-54.783
